Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,MO,Missouri,Demographics,Rent/Own Home,Do you own or rent your home?,Rent,Overall,Overall,"1,437",21.3,19.8,22.7,"2,223",%,Crude Prevalence,,,BRFSS,CLASS05,Topic49,29,BO1,CAT1,RENTHOM1,RESP004,"(38.635790776000476, -92.56630005299968)"
2014,MO,Missouri,Demographics,Rent/Own Home,Do you own or rent your home?,Other,Overall,Overall,374,7,6,8,"2,224",%,Crude Prevalence,,,BRFSS,CLASS05,Topic49,29,BO1,CAT1,RENTHOM1,RESP009,"(38.635790776000476, -92.56630005299968)"
2014,MO,Missouri,Demographics,Veteran Status,Have you ever served on active duty in the United States Armed Forces?,Yes,Overall,Overall,983,12.3,11.2,13.4,"2,130",%,Crude Prevalence,,,BRFSS,CLASS05,Topic61,29,BO1,CAT1,VETERAN3,RESP046,"(38.635790776000476, -92.56630005299968)"
2014,MO,Missouri,Demographics,Veteran Status,Have you ever served on active duty in the United States Armed Forces?,No,Overall,Overall,"6,087",87.7,86.6,88.8,"2,131",%,Crude Prevalence,,,BRFSS,CLASS05,Topic61,29,BO1,CAT1,VETERAN3,RESP054,"(38.635790776000476, -92.56630005299968)"
2014,MT,Montana,Demographics,Age,What is your age?,18-24 years,Overall,Overall,349,12.5,11.1,13.9,"1,338",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,30,BO1,CAT1,AGE,RESP010,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Age,What is your age?,25-34 years,Overall,Overall,624,15.9,14.5,17.3,"1,339",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,30,BO1,CAT1,AGE,RESP011,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Age,What is your age?,35-44 years,Overall,Overall,730,14.5,13.2,15.8,"1,340",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,30,BO1,CAT1,AGE,RESP012,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Age,What is your age?,45-54 years,Overall,Overall,"1,130",16.5,15.3,17.7,"1,341",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,30,BO1,CAT1,AGE,RESP013,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Age,What is your age?,55-64 years,Overall,Overall,"1,851",19.1,18,20.3,"1,342",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,30,BO1,CAT1,AGE,RESP014,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Age,What is your age?,65+ years,Overall,Overall,"2,818",21.6,20.5,22.7,"1,343",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,30,BO1,CAT1,AGE,RESP015,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Disability status,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",Yes,Overall,Overall,431,4.4,3.8,5,"2,369",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,30,BO1,CAT1,BLIND,RESP046,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Disability status,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",No,Overall,Overall,"6,913",95.6,95,96.2,"2,370",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,30,BO1,CAT1,BLIND,RESP054,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Disability status,"Do you have serious difficulty concentrating, remembering, or making decisions?",Yes,Overall,Overall,793,10.7,9.6,11.8,"2,415",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,30,BO1,CAT1,DECIDE,RESP046,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Disability status,"Do you have serious difficulty concentrating, remembering, or making decisions?",No,Overall,Overall,"6,526",89.4,88.3,90.5,"2,416",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,30,BO1,CAT1,DECIDE,RESP054,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Disability status,Do you have difficulty doing errands alone?,Yes,Overall,Overall,529,5.9,5.1,6.6,"2,552",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,30,BO1,CAT1,DIFFALON,RESP046,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Disability status,Do you have difficulty doing errands alone?,No,Overall,Overall,"6,800",94.2,93.4,94.9,"2,553",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,30,BO1,CAT1,DIFFALON,RESP054,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Disability status,Do you have difficulty dressing or bathing?,Yes,Overall,Overall,309,3.5,2.9,4.1,"2,506",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,30,BO1,CAT1,DIFFDRES,RESP046,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Disability status,Do you have difficulty dressing or bathing?,No,Overall,Overall,"7,030",96.5,95.9,97.1,"2,507",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,30,BO1,CAT1,DIFFDRES,RESP054,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Disability status,Do you have serious difficulty walking or climbing stairs?,Yes,Overall,Overall,"1,333",13.6,12.5,14.6,"2,460",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,30,BO1,CAT1,DIFFWALK,RESP046,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Disability status,Do you have serious difficulty walking or climbing stairs?,No,Overall,Overall,"5,993",86.5,85.4,87.5,"2,461",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,30,BO1,CAT1,DIFFWALK,RESP054,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Disability status,"Adults who are limited in any activities because of physical, mental, or emotional problems",Yes,Overall,Overall,"2,043",23.1,21.8,24.5,"2,277",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,30,BO1,CAT1,QLACTLM2,RESP046,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Disability status,"Adults who are limited in any activities because of physical, mental, or emotional problems",No,Overall,Overall,"5,300",76.9,75.6,78.3,"2,278",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,30,BO1,CAT1,QLACTLM2,RESP054,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Disability status,Adults with health problem(s) that requires the use of special equipment,Yes,Overall,Overall,855,7.7,6.9,8.5,"2,323",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,30,BO1,CAT1,USEEQUIP,RESP046,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Disability status,Adults with health problem(s) that requires the use of special equipment,No,Overall,Overall,"6,504",92.3,91.6,93.1,"2,324",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,30,BO1,CAT1,USEEQUIP,RESP054,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Education,What is the highest grade or year of school you completed?,Less than H.S.,Overall,Overall,481,8.9,7.8,10,"1,718",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,30,BO1,CAT1,EDUCA,RESP021,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Education,What is the highest grade or year of school you completed?,H.S. or G.E.D.,Overall,Overall,"2,248",29.9,28.4,31.4,"1,719",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,30,BO1,CAT1,EDUCA,RESP022,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Education,What is the highest grade or year of school you completed?,Some post-H.S.,Overall,Overall,"2,209",35,33.3,36.6,"1,720",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,30,BO1,CAT1,EDUCA,RESP023,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Education,What is the highest grade or year of school you completed?,College+,Overall,Overall,"2,531",26.2,24.9,27.5,"1,721",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,30,BO1,CAT1,EDUCA,RESP024,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,150,3.1,2.4,3.8,"1,801",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,30,BO1,CAT1,EMPLOY1,RESP027,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,154,2.2,1.7,2.7,"1,800",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,30,BO1,CAT1,EMPLOY1,RESP028,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Employment,What is your employment status?,Student,Overall,Overall,147,4.3,3.4,5.1,"1,803",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,30,BO1,CAT1,EMPLOY1,RESP030,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,"2,378",19.9,18.8,21,"1,804",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,30,BO1,CAT1,EMPLOY1,RESP031,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,466,5.7,4.9,6.4,"1,805",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,30,BO1,CAT1,EMPLOY1,RESP032,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,"2,732",46.5,44.8,48.2,"1,798",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,30,BO1,CAT1,EMPLOY1,RESP137,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,414,5.6,4.8,6.4,"1,802",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,30,BO1,CAT1,EMPLOY1,RESP141,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,999,12.8,11.8,13.9,"1,799",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,30,BO1,CAT1,EMPLOY1,RESP172,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Income,What is your annual household income?,"Less than $15,000",Overall,Overall,723,11.2,10,12.4,"1,977",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,30,BO1,CAT1,INCOME,RESP016,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Income,What is your annual household income?,"$15,000 - 24,999",Overall,Overall,"1,314",19.5,18,20.9,"1,978",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,30,BO1,CAT1,INCOME,RESP017,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Income,What is your annual household income?,"$25,000 - 34,999",Overall,Overall,805,11.9,10.7,13,"1,979",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,30,BO1,CAT1,INCOME,RESP018,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Income,What is your annual household income?,"$35,000 -  49,999",Overall,Overall,"1,049",16.1,14.8,17.4,"1,980",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,30,BO1,CAT1,INCOME,RESP019,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Income,What is your annual household income?,"$50,000+",Overall,Overall,"2,531",41.4,39.7,43.2,"1,981",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,30,BO1,CAT1,INCOME,RESP020,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Internet,Have you used the internet in the past 30 days?,Yes,Overall,Overall,"5,540",83,81.9,84.2,"2,162",%,Crude Prevalence,,,BRFSS,CLASS05,Topic34,30,BO1,CAT1,INTERNET,RESP046,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Internet,Have you used the internet in the past 30 days?,No,Overall,Overall,"1,855",17,15.8,18.1,"2,163",%,Crude Prevalence,,,BRFSS,CLASS05,Topic34,30,BO1,CAT1,INTERNET,RESP054,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Marital Status,What is your marital status?,Married,Overall,Overall,"4,071",54.6,52.9,56.3,"1,445",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,30,BO1,CAT1,MARITAL,RESP033,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Marital Status,What is your marital status?,Divorced,Overall,Overall,"1,049",12.7,11.6,13.9,"1,446",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,30,BO1,CAT1,MARITAL,RESP034,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Marital Status,What is your marital status?,Widowed,Overall,Overall,"1,085",7.6,6.9,8.3,"1,447",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,30,BO1,CAT1,MARITAL,RESP035,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Marital Status,What is your marital status?,Separated,Overall,Overall,101,1.3,0.9,1.7,"1,448",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,30,BO1,CAT1,MARITAL,RESP036,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Marital Status,What is your marital status?,Never married,Overall,Overall,929,19.1,17.6,20.6,"1,449",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,30,BO1,CAT1,MARITAL,RESP037,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Marital Status,What is your marital status?,Partnered,Overall,Overall,210,4.7,3.9,5.6,"1,450",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,30,BO1,CAT1,MARITAL,RESP038,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Five or more children,Overall,Overall,56,0.9,0.6,1.2,"1,587",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,30,BO1,CAT1,_CHLDCNT,RESP090,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Four children,Overall,Overall,106,2,1.5,2.5,"1,586",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,30,BO1,CAT1,_CHLDCNT,RESP091,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Three children,Overall,Overall,287,5.5,4.6,6.3,"1,585",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,30,BO1,CAT1,_CHLDCNT,RESP092,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Two children,Overall,Overall,610,11.8,10.6,12.9,"1,584",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,30,BO1,CAT1,_CHLDCNT,RESP093,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),One child,Overall,Overall,725,13.5,12.2,14.7,"1,583",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,30,BO1,CAT1,_CHLDCNT,RESP094,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),None,Overall,Overall,"5,686",66.5,64.8,68.1,"1,582",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,30,BO1,CAT1,_CHLDCNT,RESP095,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Race,What is your race/ethnicity?,White,Overall,Overall,"6,413",88.8,87.6,89.9,"1,244",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,30,BO1,CAT1,RACE,RESP005,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Race,What is your race/ethnicity?,Black,Overall,Overall,16,,,,"1,245",%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS05,Topic48,30,BO1,CAT1,RACE,RESP006,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Race,What is your race/ethnicity?,MultiRacial,Overall,Overall,137,2,1.5,2.5,"1,248",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,30,BO1,CAT1,RACE,RESP008,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Race,What is your race/ethnicity?,Other,Overall,Overall,690,6.2,5.4,7,"1,247",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,30,BO1,CAT1,RACE,RESP009,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Race,What is your race/ethnicity?,Hispanic,Overall,Overall,132,2.7,2.1,3.4,"1,246",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,30,BO1,CAT1,RACE,RESP007,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Rent/Own Home,Do you own or rent your home?,Own,Overall,Overall,"5,630",71.1,69.5,72.7,"2,208",%,Crude Prevalence,,,BRFSS,CLASS05,Topic49,30,BO1,CAT1,RENTHOM1,RESP003,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Rent/Own Home,Do you own or rent your home?,Rent,Overall,Overall,"1,446",24.9,23.3,26.4,"2,209",%,Crude Prevalence,,,BRFSS,CLASS05,Topic49,30,BO1,CAT1,RENTHOM1,RESP004,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Rent/Own Home,Do you own or rent your home?,Other,Overall,Overall,269,4,3.3,4.7,"2,210",%,Crude Prevalence,,,BRFSS,CLASS05,Topic49,30,BO1,CAT1,RENTHOM1,RESP009,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Sex,Gender of respondent,Male,Overall,Overall,"3,309",50,48.3,51.6,"2,072",%,Crude Prevalence,,,BRFSS,CLASS05,Topic51,30,BO1,CAT1,SEX,RESP001,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Sex,Gender of respondent,Female,Overall,Overall,"4,193",50.1,48.4,51.7,"2,073",%,Crude Prevalence,,,BRFSS,CLASS05,Topic51,30,BO1,CAT1,SEX,RESP002,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Veteran Status,Have you ever served on active duty in the United States Armed Forces?,Yes,Overall,Overall,"1,171",14.1,13,15.2,"2,116",%,Crude Prevalence,,,BRFSS,CLASS05,Topic61,30,BO1,CAT1,VETERAN3,RESP046,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Veteran Status,Have you ever served on active duty in the United States Armed Forces?,No,Overall,Overall,"6,320",85.9,84.8,87,"2,117",%,Crude Prevalence,,,BRFSS,CLASS05,Topic61,30,BO1,CAT1,VETERAN3,RESP054,"(47.06652897200047, -109.42442064499971)"
2014,NE,Nebraska,Demographics,Age,What is your age?,18-24 years,Overall,Overall,"1,238",13.5,12.5,14.4,"1,349",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,31,BO1,CAT1,AGE,RESP010,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Demographics,Age,What is your age?,25-34 years,Overall,Overall,"2,230",17.5,16.5,18.4,"1,350",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,31,BO1,CAT1,AGE,RESP011,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Demographics,Age,What is your age?,35-44 years,Overall,Overall,"2,636",16,15.2,16.8,"1,351",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,31,BO1,CAT1,AGE,RESP012,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Demographics,Age,What is your age?,45-54 years,Overall,Overall,"3,537",16.8,16.1,17.6,"1,352",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,31,BO1,CAT1,AGE,RESP013,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Demographics,Age,What is your age?,55-64 years,Overall,Overall,"4,913",16.7,16,17.4,"1,353",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,31,BO1,CAT1,AGE,RESP014,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Demographics,Disability status,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",Yes,Overall,Overall,927,3.6,3.2,4,"2,387",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,31,BO1,CAT1,BLIND,RESP046,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Demographics,Disability status,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",No,Overall,Overall,"20,951",96.4,96,96.8,"2,388",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,31,BO1,CAT1,BLIND,RESP054,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Demographics,Disability status,"Do you have serious difficulty concentrating, remembering, or making decisions?",Yes,Overall,Overall,"1,806",7.9,7.3,8.5,"2,433",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,31,BO1,CAT1,DECIDE,RESP046,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Demographics,Disability status,"Do you have serious difficulty concentrating, remembering, or making decisions?",No,Overall,Overall,"20,018",92.1,91.5,92.7,"2,434",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,31,BO1,CAT1,DECIDE,RESP054,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Demographics,Disability status,Do you have difficulty doing errands alone?,Yes,Overall,Overall,"1,291",4.7,4.2,5.1,"2,571",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,31,BO1,CAT1,DIFFALON,RESP046,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Demographics,Disability status,Do you have difficulty doing errands alone?,No,Overall,Overall,"20,511",95.4,94.9,95.8,"2,572",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,31,BO1,CAT1,DIFFALON,RESP054,"(41.6410409880005, -99.36572062299967)"
